Wins,Public Favor,Survived,Allegiance Network_Strong
5,0.6770188198076053,False,1
10,0.8208549262481607,True,1
12,0.666941051966426,False,0
8,0.5327068196441646,True,0
9,0.542776105430563,False,0
7,0.7292262101600023,False,1
7,0.6427529328964653,True,0
8,0.7810464035204605,True,1
2,0.4692260456085311,False,1
9,0.9169828871601846,True,1
6,0.5667284472913328,False,1
8,0.7369913629761521,True,1
5,0.6513767763778712,False,0
3,0.5521101691179585,False,1
8,0.6012208306255404,False,0
3,0.5754289985265433,False,0
11,0.981504636221173,True,1
9,0.704476909407707,True,1
6,0.6525690123213215,True,1
17,0.8283218896436806,True,1
5,0.7025439813520881,False,1
9,0.744301576939079,True,1
2,0.4377080225446239,False,0
5,0.6246544905916183,False,0
10,0.7627393713755696,True,1
4,0.6615464170970984,False,0
10,0.7552209095687751,False,1
10,0.7903062815635727,True,1
5,0.5777101954371722,False,0
15,0.9782164888664192,True,1
7,0.7246150524317236,True,1
3,0.6667484345534299,False,0
11,0.7617285570814222,True,1
9,0.7062943333291851,True,1
5,0.4961603218548282,False,1
4,0.571376460733833,False,1
5,0.512379018490763,False,0
7,0.7934355058479645,False,1
5,0.7108645688815521,False,1
9,0.7493407825912516,True,1
11,0.7236285128443787,True,1
7,0.5908744816919829,False,0
10,0.863648162676425,True,1
1,0.4916753738181784,False,0
7,0.6934635293328565,False,0
6,0.7120726994366128,True,1
5,0.6027879209136853,True,1
6,0.6551707791698101,False,1
7,0.7120148497441577,True,1
9,0.7445759988418555,False,1
2,0.448702017079511,False,1
17,0.9622738519112054,True,1
13,0.869079768082322,False,1
4,0.5950128738793724,True,1
9,0.7975771846989774,True,1
7,0.4560780870922081,False,1
6,0.7293727649420845,True,1
8,0.6322945640829768,False,0
9,0.6638828563779775,True,1
7,0.5381820968335228,False,1
7,0.6953720264162023,False,0
1,0.5271661153567894,False,0
10,0.9502418188722268,True,1
5,0.6023592690343078,False,0
5,0.4913270862916611,False,0
6,0.5594141799798966,False,0
8,0.6937792114398732,True,0
2,0.6236743128703598,False,0
7,0.671864956910369,True,1
10,0.5520191754654685,True,1
13,0.8907798294767812,False,1
5,0.7210432185486872,True,1
6,0.6820018569753649,False,1
9,0.5569558993621746,True,0
4,0.4683525472429046,False,0
3,0.536147628401492,False,0
8,0.5382196005085391,False,0
6,0.593485227805323,False,1
10,0.6965080943457034,True,1
3,0.5572879118846283,False,1
11,0.7711963765734029,False,1
3,0.4808124561631874,False,1
8,0.6555678580063683,True,1
8,0.6777204022182155,False,1
11,0.7783181984624983,True,1
3,0.4367346588359762,False,1
8,0.5478358401112516,True,0
12,0.7945912996485125,True,1
2,0.6201397183207656,False,0
7,0.7153124894298925,True,1
15,0.8948835719752379,True,1
6,0.6609755697100903,True,0
12,0.958022081253014,False,1
13,0.8490022610281245,True,1
10,0.7768755497461028,False,1
16,0.996861462562451,True,1
10,0.7303613538878742,True,1
11,0.7575101705501355,True,1
8,0.7941516729687398,True,1
3,0.48294836542377,False,1
11,0.6476736181533063,False,1
6,0.6007937870041508,False,1
13,0.7384897008404188,True,1
1,0.4234498312494356,False,1
2,0.4371246962149411,False,1
9,0.856560397954098,True,1
15,0.843503184760984,True,1
12,0.9495357178212898,True,1
9,0.8202767162818081,True,1
7,0.6521466079955692,False,0
10,0.7550512601386887,True,1
2,0.4829186542130949,False,1
4,0.5739070363839787,False,0
4,0.5577748670528678,False,0
8,0.6566141420371855,True,0
6,0.5670293099894653,False,0
11,0.9306105573300294,False,1
7,0.5594261277026839,False,0
2,0.5123289662959281,False,0
4,0.5378707848499802,True,0
13,0.8948700738044485,True,1
8,0.8229557370415217,True,1
10,0.7718506561807559,True,1
3,0.5401153550019305,False,1
7,0.7485367493988764,True,1
6,0.4755391279343213,False,0
2,0.4930877260558032,False,0
14,0.9960068237735218,True,1
10,0.7456517745375534,False,1
11,0.6367298390086685,True,0
4,0.5411948246123937,False,1
11,0.90990739842102,False,1
3,0.5549059858656789,False,0
8,0.8594818663195086,True,1
12,0.8656522950495357,True,1
13,0.8256440733238267,True,1
7,0.5658502756627748,True,0
8,0.6542395747621544,False,0
9,0.7779019931223576,True,1
6,0.7752687414547337,True,1
8,0.6990177023884688,False,0
12,0.9328635018028778,False,1
4,0.5373218661538335,False,0
6,0.5781889335584932,False,1
4,0.50788048461773,False,0
4,0.5495776608511416,False,1
6,0.5633032053766065,False,0
13,0.944316837815329,True,1
10,0.802926820631558,True,1
9,0.6413724402298735,False,0
8,0.74812176635394,True,1
4,0.6588401854706298,True,1
5,0.5279900064144979,False,1
3,0.4424025945446521,False,0
11,0.8813049754568835,False,1
6,0.5967896375470351,False,0
8,0.6409237816273676,False,0
7,0.5189081179624363,False,0
5,0.5806675498829756,False,0
7,0.7418682412544528,True,1
4,0.4646143114880416,False,0
14,0.8422222089659704,True,1
11,0.727346442279035,False,1
7,0.7378627432300738,True,1
6,0.7510919042073502,True,1
7,0.6835299679250827,False,0
4,0.3936937167224535,False,1
13,0.9470197052370308,True,1
6,0.5773645922855511,False,0
11,0.7846135087027885,False,1
4,0.4557876187539736,False,1
4,0.5228911167126465,False,0
5,0.5322754674433497,False,0
6,0.6279208643669972,True,0
10,0.7448542131246086,True,1
7,0.6854027484601126,True,0
6,0.6267602381156745,True,0
11,0.8869714843625371,True,1
13,0.8726185687365732,True,1
4,0.6010874179439311,False,0
12,0.7152251551158921,False,1
12,0.7714424903038215,True,1
7,0.7492474168885568,True,1
11,0.8441908626292625,True,1
3,0.6041390633760649,False,0
5,0.6594838903772432,True,0
6,0.5987533116346613,False,0
10,0.6488024781473002,True,0
6,0.489289428920537,False,0
16,0.8901664837206087,False,1
3,0.574241021816754,False,0
14,1.0222776669269955,True,1
5,0.6370441613697798,False,0
7,0.7699070388982205,False,1
13,1.0356700018504672,True,1
8,0.8612298897409507,True,1
13,0.6034118982476799,False,0
5,0.5825521267448871,False,0
9,0.8269967534856753,True,1
2,0.474044870822559,False,0
7,0.5445933217475605,False,0
7,0.6089144938362797,False,1
3,0.5982233149683381,False,0
9,0.6989428966266461,False,0
5,0.540580151794818,False,0
7,0.6916391868678478,False,0
6,0.6138401338465151,False,1
3,0.5830447985225242,False,0
9,0.8103598079659152,True,1
8,0.8391757085293132,True,1
4,0.512196919692175,False,0
10,0.9150429772266132,False,1
5,0.7202291121614698,True,1
9,0.8971507672932725,True,1
6,0.5295507194336052,False,0
11,0.6798578991438212,False,0
5,0.6251408255912377,False,0
9,0.6361301905190179,False,0
5,0.5539544821241756,False,0
6,0.6746095898877309,True,1
7,0.7433376391177384,True,1
13,0.8743002064626159,False,1
7,0.7316213587599498,True,1
8,0.6640574598386293,False,0
4,0.7140944427951195,False,1
9,0.7993823462806386,False,1
8,0.7262781972907136,True,1
6,0.7287386983338949,True,1
7,0.5530765058635806,False,0
7,0.6721663895178182,False,0
7,0.7266589851792491,False,1
6,0.6787802928873959,False,0
6,0.6924645171228084,True,1
9,0.7798664753561864,False,1
12,0.8987882300288039,True,1
10,0.8096775848836109,True,1
6,0.6886084762163578,True,0
12,0.9524600271081924,False,1
5,0.581276336355794,False,0
4,0.5641747236276159,False,0
6,0.7083447400794336,True,1
8,0.5302000399384996,True,1
3,0.6453253049259863,False,0
5,0.5754421358546062,False,0
8,0.8446218285831602,True,1
5,0.6915986259230568,True,1
5,0.6849500606205704,True,1
5,0.5834210769881191,True,0
5,0.5136839479391667,False,0
13,0.8367848608652497,False,1
6,0.6315819143637227,False,0
14,0.9411323299685724,True,1
4,0.5568688307371921,False,0
4,0.505069027854668,False,1
10,0.8595967193349806,True,1
9,0.9590213405222868,True,1
16,0.9297636828159282,True,1
11,0.8768578510409073,False,1
9,0.5134461318712995,False,0
7,0.6723434109281538,False,0
2,0.4419804135476066,False,0
13,0.8749062831067503,True,1
6,0.6494643435771945,False,0
11,0.8812306480076467,True,1
9,0.6585293492063157,True,1
7,0.6422193759752614,True,0
3,0.5433739278760574,False,0
8,0.7123461473228516,True,1
7,0.6211755164848969,False,0
5,0.5292306234849818,False,0
5,0.5544687040640544,True,0
4,0.7335603111174793,False,1
6,0.6135275457105497,True,1
6,0.6241566563682519,False,1
14,0.8913395473678476,True,1
5,0.533040986518104,False,1
3,0.5055556670229738,False,0
8,0.4912495493206726,True,1
11,0.5566717441306689,False,0
11,0.8004241782612392,True,1
8,0.7526471209588488,True,1
4,0.3993312018728022,False,1
5,0.5218360824090416,False,1
7,0.5857749079150663,True,1
6,0.6907493723951055,True,1
6,0.618087444296273,False,0
13,0.9332062389914548,True,1
9,0.6410766473487435,False,0
14,0.9310015248699116,False,1
5,0.5713140050022417,True,0
5,0.6514634915138523,False,0
9,0.7772964176107544,False,1
9,0.5405128841168474,True,0
4,0.4898893048065533,False,0
10,0.8842286830242011,True,1
10,0.5557419361398211,False,0
3,0.4716906112148552,False,0
10,0.8632999176748575,True,1
10,0.73627006521284,False,1
9,0.6754177426056225,False,0
7,0.7314917274140543,True,1
5,0.6053815445441978,False,0
9,0.7362845940588069,True,1
3,0.5332306651158198,False,0
8,0.7631111105676253,True,1
14,0.8952903798746429,True,1
12,0.9631590699518966,True,1
6,0.4709593399745817,False,0
13,0.8853318599207605,True,1
4,0.5490332240860099,False,0
6,0.589041449221809,False,1
13,0.9766056401574628,False,1
9,0.8967846918522497,True,1
9,0.7169862288637734,True,1
7,0.6640981310676887,True,0
2,0.5306334642942735,False,0
7,0.5795729759793014,False,1
6,0.7303967644765851,True,1
11,0.9130689564617552,True,1
7,0.7487320866367569,True,1
14,0.7617239614084718,False,1
5,0.4949485402340048,False,0
4,0.5265258469914142,False,1
14,0.6381063661218818,True,0
6,0.6351508466753891,True,0
4,0.6297644198727702,False,0
10,0.9037252602407564,True,1
7,0.9053751317872316,False,1
9,0.5128011606633623,False,0
7,0.6052585102764446,False,0
5,0.6638072049599296,False,1
3,0.5277189859181192,False,0
4,0.5387830619404932,False,1
8,0.6482219392157604,False,0
8,0.6431610116120797,True,1
10,0.7837662250793722,True,1
7,0.7401043693380078,True,1
9,0.8007779045288624,True,1
4,0.6510950696591319,False,0
9,0.7932526181297519,True,1
8,0.7122177079652302,False,1
14,0.877808052350695,True,1
8,0.7655348592584575,True,1
9,0.8847359730152262,True,1
10,0.8786377603421716,True,1
12,0.8891068299935232,True,1
7,0.6847899002806961,True,1
6,0.6298717023524241,False,0
8,0.7410311567991451,False,1
7,0.5986023133541608,False,0
7,0.632457752122876,False,1
15,0.919069610194878,True,1
11,0.8123323325129995,False,1
9,0.8285878139149618,True,1
6,0.6017125833479364,True,0
13,0.8069225003423249,True,1
15,0.8080940553707141,True,1
8,0.6579163773892769,False,1
10,0.8843237307028884,True,1
2,0.4885586020936672,False,0
10,0.778096818170966,True,1
7,0.6634507290784448,False,0
2,0.5327398966878194,False,0
6,0.744936511897536,True,1
9,0.8814704367476637,True,1
7,0.7014524573849794,False,1
5,0.495664042533202,False,0
12,0.771022562260141,True,1
11,0.7479022293816278,True,1
7,0.7046134533768542,False,1
9,0.6586945157574394,False,0
11,0.8869034069446374,False,1
5,0.5919789127784822,True,1
10,0.5759183225568172,True,1
6,0.6881206608057391,True,0
9,0.7568632104433473,False,1
7,0.645182200918059,True,0
8,0.6237463524883733,True,0
15,0.916294693906793,True,1
4,0.537130192044457,False,0
17,0.8808250865955135,True,1
11,0.9364599770147908,True,1
10,0.766565310958867,True,1
10,0.858218995270792,True,1
9,0.7661209516021594,True,1
11,0.9273326903314238,True,1
3,0.5691252746365099,False,1
9,0.916303509425954,True,1
7,0.7130587092219932,False,1
2,0.5375534080919838,False,0
5,0.5894034596142904,False,0
6,0.7388474297712652,True,1
6,0.5922011668865734,True,0
11,0.8499896857751361,False,1
8,0.7208088407475629,True,1
9,0.8434000085613924,True,1
8,0.7010540723056763,False,1
7,0.6306262056340743,True,1
7,0.6741351966441247,False,0
3,0.4958404401195013,False,1
9,0.6964549258532189,True,0
5,0.5805086598452338,False,0
5,0.5112761469115267,False,0
10,0.916812477184095,True,1
11,0.9441852707112496,True,1
5,0.5621705968781846,False,0
10,0.8601430887033011,True,1
4,0.6606124575840358,False,1
4,0.6384835349197238,False,0
4,0.5867255004644049,False,1
9,0.7114493576120979,False,1
5,0.5195078306185072,False,1
13,0.968967915813848,False,1
14,0.7833938663974519,True,1
8,0.8401831157203163,True,1
7,0.5990055557225815,True,1
6,0.6654868183488343,False,0
3,0.5353079656042257,False,0
10,0.8309102748169482,True,1
7,0.6006955011367104,True,1
7,0.5854379696788603,True,0
15,0.9661276659207184,False,1
5,0.5225089246644824,False,0
12,0.8594773660901696,True,1
4,0.5907132221221641,False,1
6,0.6409365414658151,False,0
9,0.7925122242603632,False,1
8,0.7011161551109484,True,1
2,0.4709161938083962,False,1
6,0.6266209440664918,True,1
6,0.7484151978081386,True,1
8,0.6634443051647924,True,0
5,0.7147602937941672,True,1
4,0.6060992517568645,True,1
12,0.9055784866802168,True,1
15,0.912651259747371,True,1
12,0.8122240805106553,False,1
5,0.4992254864597447,True,0
13,0.9316707003284588,True,1
8,0.7348546646614208,True,1
10,0.7649413234331132,True,1
6,0.6588477113988459,False,0
14,0.695821253661152,True,0
7,0.6890737064271795,False,0
6,0.6153694907104998,False,1
9,0.7455891862996522,True,1
9,0.5477319395915061,False,0
13,0.7682353465480872,True,1
4,0.5153435919233705,False,0
14,0.8406929768589328,False,1
13,0.7744776568365266,True,1
5,0.6704388747119154,True,1
10,0.6702100080004973,False,1
11,0.9388094771254534,True,1
6,0.3784300015592339,False,0
8,0.7612452468959839,True,1
3,0.6024114201977777,False,0
7,0.536564443023597,False,0
1,0.4930890715206781,False,0
5,0.413146712393841,False,0
6,0.7195350196826003,True,1
6,0.6405053873353932,False,1
5,0.620269232070253,False,0
6,0.6795121732805364,True,1
13,0.6754166667567825,False,0
6,0.6630534452749721,False,0
7,0.7738576000176015,True,1
9,0.8200560788111194,True,1
6,0.6425020470673425,False,1
14,0.8107658492706266,True,1
8,0.7750714417691479,True,1
14,0.9911092117297792,True,1
9,0.6715175114254455,False,0
6,0.7079372042296547,False,1
9,0.7328482925834665,False,1
6,0.6167963491771635,False,0
10,0.7488634665990132,False,1
10,0.789091463567082,True,1
13,0.8171374677019274,False,1
5,0.6469969317848293,True,1
12,0.7950364986053577,True,1
9,0.8352140377042068,True,1
7,0.680515806127539,False,1
9,0.9221153516146152,True,1
17,0.9875297692361336,False,1
12,0.7937707913923426,False,1
7,0.7776439041041352,True,1
13,0.7002165408810256,False,1
9,0.6121041246605269,False,0
1,0.3941477925003938,False,0
18,0.9939941646068988,True,1
12,0.8778075114409534,False,1
10,0.6664420519129561,True,0
9,0.8042705793803084,False,1
4,0.6098726278432494,False,1
7,0.7807205748319687,True,1
7,0.5915190474291652,False,1
7,0.6735083227990534,False,1
7,0.5745281480308696,True,0
9,0.6056392615053977,False,0
9,0.7557473808406671,True,1
15,0.8985888053949111,True,1
14,0.8232083678787143,False,1
5,0.6386034919791036,False,0
3,0.4837721434569608,False,0
5,0.6625603517212811,True,1
5,0.6680959019225453,False,1
10,0.7488368123954536,True,1
15,0.6218082199778785,False,0
4,0.697788346071606,False,0
9,0.4863371246961746,False,1
8,0.732109912809369,True,1
7,0.7370451935325473,False,1
7,0.7123284002994795,True,1
5,0.6602326203950524,True,0
14,0.8453323838164408,True,1
9,0.7786138920165493,True,1
5,0.629161806648863,True,1
13,0.7819728079827708,False,1
6,0.549134542242064,False,0
7,0.6750174102207072,False,0
7,0.6687488181879236,False,0
14,0.8664605112216863,False,1
7,0.8037688440204428,False,1
7,0.6724938041548577,False,0
4,0.5821052519407074,False,0
5,0.6604169231628444,False,0
5,0.4839674565221338,False,0
8,0.7241661919199702,True,1
8,0.6154191962963523,False,0
11,0.751807889747151,False,1
9,0.6992026321186128,False,0
9,0.9758565095721072,True,1
12,0.9400740307082824,True,1
9,0.7299408231241055,False,1
10,0.9027920514136272,True,1
7,0.7012027909758258,False,1
10,0.706499355737267,False,1
6,0.6391431207422347,True,0
6,0.5041021639915498,True,1
4,0.6945525860119809,False,1
7,0.6649077404204186,False,1
14,0.8294117790581444,True,1
8,0.6641813019461891,False,0
9,0.6572469743765289,True,0
8,0.7412818615140172,False,1
9,0.7512855152356533,False,1
11,0.7510952551753735,False,1
12,0.8352226503170044,True,1
6,0.7455341005500993,True,1
18,0.8952722628458136,True,1
7,0.4561679136446724,False,0
8,0.6011433265947292,False,0
5,0.5875456101342872,False,1
5,0.6616642177039785,False,0
5,0.6334424248257626,False,1
13,0.988399199302288,True,1
8,0.5737311505866762,False,1
2,0.4669688505070897,False,1
5,0.5233151533193834,False,0
5,0.5241894081740477,False,0
8,0.7848192289981839,False,1
8,0.5620827266954787,False,0
13,0.7439704305396668,False,1
8,0.7383073163376992,False,1
6,0.5467617439591561,False,0
8,0.7597550664901219,False,1
7,0.6559445953855003,True,0
3,0.4632001414086834,False,0
5,0.575442351705253,False,0
7,0.7131359797006719,True,1
3,0.4342760963498119,False,0
4,0.6030263395299581,False,0
12,0.902179506383287,True,1
5,0.6117233826082858,False,0
5,0.5815797935385653,True,1
6,0.7660825902367191,False,1
11,0.7404595101576188,False,1
8,0.7595641603934019,False,1
2,0.2991938796954543,False,1
13,0.8448491394109703,True,1
7,0.7323572038388406,True,1
2,0.5753652797109846,False,0
7,0.7017811659840308,False,1
5,0.4851696560797457,False,0
6,0.5676420608457906,False,0
6,0.6672187550276787,False,0
3,0.3929927903607309,False,0
6,0.7629114472237207,True,1
8,0.7531577942912049,False,1
7,0.92403444997545,True,1
10,0.995064020049948,True,1
7,0.6399311144260604,False,1
10,0.7920253786297046,False,1
15,0.8736036476889214,False,1
3,0.5923612479482256,False,0
9,0.752978191702334,True,1
5,0.5339630370376488,False,0
2,0.4948700968840026,False,1
7,0.6519293073699352,True,0
5,0.6465030346889301,True,0
8,0.6609776399672725,False,0
6,0.6997364990194634,True,1
6,0.5186988119461362,True,0
7,0.5818262804422083,True,0
7,0.4335458153875816,True,0
7,0.758755848502854,True,1
7,0.7045922248028089,True,1
6,0.8118011964014807,False,1
9,0.808796894599388,True,1
12,0.8551385038165138,False,1
4,0.597560772081712,False,0
9,0.7945592190301155,True,1
10,0.9103138653197832,True,1
14,0.9936654040080896,True,1
8,0.663834239525677,True,0
6,0.5813195657289492,True,0
8,0.8334719304415007,True,1
8,0.8303740485156681,True,1
10,0.7325511469682194,False,1
9,0.6100626635593003,True,1
13,1.0119252998776092,True,1
8,0.5698046341764818,True,0
4,0.5315544697980796,False,0
6,0.5922611843723958,False,0
15,0.7163685302331172,False,1
7,0.7402364568675636,True,1
8,0.6156575480337109,True,0
11,0.7908143511548589,False,1
3,0.5905388862426822,False,0
8,0.747806590801206,False,1
9,0.6487260522243212,False,1
7,0.5386824787844936,True,1
6,0.5895451349875266,False,0
1,0.4693727987663533,False,1
8,0.790779019223856,True,1
8,0.7882460400293707,False,1
5,0.6176088748333527,False,1
11,0.7877598959930411,False,1
10,0.741239860854069,True,1
10,0.8528273238622905,True,1
11,0.7016282149883593,False,1
7,0.7513005845369478,True,1
5,0.5601276296713432,True,1
4,0.5079991505888294,False,0
9,0.7842240978146023,False,1
8,0.6364819886907407,False,0
6,0.5867396629917488,False,0
7,0.5746440987595466,False,0
10,0.7750135927302085,True,1
3,0.5864630616797408,False,0
6,0.657754413566465,False,0
12,0.953914773678576,True,1
16,0.7442458138826338,True,1
5,0.6465262264408902,False,0
11,0.8208843356441085,True,1
4,0.3979679606851256,False,1
1,0.3874747740791537,False,0
13,0.9324526026701996,False,1
13,0.861987060451821,True,1
4,0.5686791967689866,False,0
3,0.5771866027207485,False,0
7,0.6350642203585226,True,0
5,0.590334917503258,False,0
4,0.6271901927610163,False,0
3,0.496774708832301,False,1
12,0.7847974549829227,True,1
5,0.6144696367772631,True,1
4,0.5809558850296797,False,1
13,0.8003584542318539,False,1
11,0.8863722351179253,False,1
14,1.0253118986461582,True,1
13,0.8259504074460506,True,1
4,0.6124513053722233,False,0
13,0.9264896021797384,True,1
5,0.5882836671931457,False,1
6,0.66950305828508,True,0
8,0.6601724639459321,True,0
9,0.9099763823831544,True,1
11,0.9465782573829572,True,1
3,0.55322985390715,False,0
8,0.5925098917467287,True,0
9,0.6762579054390263,True,1
6,0.7376701008067579,False,1
5,0.5697386748064479,False,0
7,0.685980838320235,True,1
7,0.6865846583701659,False,0
2,0.482466730206643,False,0
13,0.9210275390035124,True,1
9,0.6696856668707536,True,1
4,0.6181891700431701,False,0
4,0.432938310247914,False,0
8,0.8028654740044885,False,1
10,0.73609596184399,True,1
5,0.5522590417174302,False,1
11,0.6387109207088209,True,0
10,0.8399534527368661,True,1
12,0.7485075411140022,True,1
5,0.5216274894942077,False,1
11,0.8524964061708173,True,1
11,1.0030353589869665,False,1
6,0.6512708673913963,True,0
6,0.6451410352001198,False,0
9,0.7212715500712086,False,1
19,0.9144131273781004,False,1
7,0.765698173115527,True,1
8,0.8256672664734607,False,1
2,0.5480268965109283,False,0
8,0.7681250706805839,False,1
11,0.714193761399404,False,1
4,0.5663818966308709,False,1
1,0.3885262312916783,False,0
8,0.6808667281778891,True,0
12,0.7144338705623238,False,1
5,0.7243518848364146,False,1
5,0.5790726892878664,False,0
6,0.7766520424864746,False,1
11,0.7971728607153732,True,1
6,0.6678035439989025,True,0
7,0.668672575155786,True,1
4,0.5618452031512332,False,1
6,0.6355217949188261,True,0
3,0.4973671729850957,False,1
9,0.8972655466029268,True,1
8,0.564702226458428,False,1
8,0.7495907992710558,True,1
3,0.578348726370879,False,0
6,0.7539416777810356,True,1
3,0.5078238430199404,False,0
1,0.4099093109560552,False,0
5,0.600108815006714,True,1
6,0.7260668900473937,False,1
6,0.6546328888104563,True,0
18,1.0034541308921368,True,1
6,0.743613153298151,True,1
8,0.6037143856768741,True,0
14,0.6365601926168097,False,0
6,0.6153109052653866,True,1
6,0.5536503423173321,False,0
8,0.7119199364273731,True,1
6,0.6249900925714075,False,1
7,0.7883296852202432,True,1
4,0.5203156188473627,False,0
8,0.8070733872782059,False,1
6,0.5967869077984187,False,0
9,0.6997104615945765,False,0
4,0.6273371606207119,False,1
3,0.5872850285347669,False,0
11,0.7740846852325527,True,1
15,0.894064761545588,True,1
6,0.6020534330641557,False,0
4,0.5812224238193553,True,1
9,0.9038667179401484,True,1
7,0.6442270506160295,False,0
11,0.8587137920361279,True,1
9,0.7283578379251745,True,1
12,0.8244688401063878,False,1
7,0.5851748361782405,False,0
10,0.8921883617374241,True,1
6,0.5970575222791996,True,0
9,0.6772143739423053,False,0
9,0.690608385973733,True,0
8,0.7954415332868192,True,1
15,0.8685716204238177,True,1
8,0.6455550991378549,True,0
9,0.7094265326296265,False,1
13,0.7532386992951131,False,1
10,0.9374320387701952,True,1
5,0.6946817218754816,True,0
10,0.8498968164846261,True,1
8,0.7512074467851371,False,1
13,0.966668535717071,True,1
3,0.5538672397778324,False,1
13,0.8820316753782926,True,1
2,0.6251988868635261,False,0
11,0.8319770765753579,True,1
11,0.7421797380375037,True,1
3,0.5055955644421471,False,0
13,0.7816112869981159,True,1
11,0.8118723485932661,True,1
9,0.590756776828987,False,1
4,0.652080083530954,False,0
13,0.799101513867106,True,1
4,0.605713383125175,False,1
14,0.9514497093405628,False,1
5,0.5872848057418899,False,0
13,0.5316119354153046,False,0
7,0.7559630422122146,False,1
16,0.815267680852305,True,1
5,0.4661874161930748,False,0
7,0.647833102088568,False,0
6,0.6532921593891072,True,1
2,0.4487142361716897,False,0
9,0.6246258257684084,True,1
8,0.726232104821923,True,1
5,0.5817710651083938,False,0
7,0.7157057111560802,True,1
11,1.086003340169681,True,1
13,0.8327965685421604,False,1
10,0.9016184210433824,True,1
17,0.7957379933823205,True,1
9,0.7287948060066199,False,1
3,0.5691146959626637,False,0
9,0.7241135457208386,True,1
11,0.953462897671188,True,1
8,0.7543009901654504,True,1
9,0.8814486167820618,True,1
10,0.5895744845529994,False,0
6,0.6750966429989355,False,0
5,0.6235544338625949,True,0
8,0.7112254939479589,True,1
4,0.5597735080987126,True,1
5,0.6148789806881055,True,0
5,0.5684399926155309,False,0
9,0.739330850556631,True,1
2,0.5186553685004766,False,0
11,0.908994491627425,False,1
8,0.723144026698982,False,1
10,0.8177689860537413,True,1
12,0.7544655721508416,False,1
3,0.4990165454828472,False,0
5,0.5466441485030566,True,1
7,0.606297328836424,False,0
7,0.7444645689488154,True,1
9,0.7718846828324528,True,1
8,0.806337516816202,False,1
15,0.878600373267882,True,1
8,0.6526556470535458,False,0
6,0.5726252861199858,False,0
10,0.602561711374966,True,0
10,0.8668056305432499,False,1
4,0.5546723592625588,False,0
3,0.5449380969864948,False,1
6,0.7498201788057028,True,1
13,0.773203029903464,False,1
10,0.648592549870765,True,0
10,0.8121713480382349,True,1
6,0.6619953405227841,False,0
11,0.9654938589914684,True,1
11,0.7393936729131314,False,1
7,0.652598045215346,False,0
9,0.8506515934831989,True,1
2,0.5171723629826503,False,0
9,0.7410453821236115,True,1
6,0.5265483546352744,False,0
13,0.901657814220468,False,1
6,0.5964543166116842,False,1
11,0.9398831019966584,True,1
7,0.6107403392339278,False,0
8,0.771090035927868,False,1
6,0.6989803268001248,True,1
3,0.5265468540778937,False,0
9,0.6292469737805821,True,1
9,0.8195970507264102,True,1
6,0.5340499477771548,False,0
8,0.7792216731324136,True,1
5,0.6569407101210303,False,1
8,0.6810178255336092,True,1
7,0.645116901016043,True,0
13,0.7480932829337514,True,1
6,0.7323383986967408,False,1
6,0.5666723381283273,False,1
6,0.7299936166353549,True,1
3,0.5203244926282284,False,1
6,0.6185167336538104,False,0
4,0.5404384811009231,False,0
7,0.8088062854670502,True,1
6,0.704916942523604,True,1
11,0.8325979043288462,True,1
10,0.4755185704255289,False,0
9,0.7258569370413764,False,1
8,0.7146742382105703,True,1
7,0.7252401948377354,True,1
12,0.6667081430310459,False,1
10,0.7839270016628176,False,1
5,0.5615627792327332,False,0
7,0.6001191178084923,True,0
3,0.5095534182401841,False,0
6,0.7050080626519107,True,1
8,0.6926520163214384,False,0
12,0.982299080243535,True,1
6,0.715205375189211,True,1
7,0.5713065174890223,True,0
13,0.8403818965858862,False,1
8,0.7257619260770127,True,1
8,0.7440089431548723,True,1
4,0.4986534656558997,False,0
4,0.648181582903553,True,1
12,0.944148418337298,True,1
1,0.4397171610738918,False,0
4,0.5279060819496115,False,1
12,0.8171198813106345,False,1
5,0.6441308974863132,False,0
7,0.644280314593497,False,1
9,0.7288885414505825,True,1
8,0.6134192794187685,True,0
14,0.8547368213826991,False,1
7,0.6987093587840212,True,1
7,0.6707156772793396,False,0
4,0.6447591922764657,False,0
9,0.6946697024590598,True,1
8,0.687075891264768,True,0
6,0.5457944476128662,False,0
8,0.7942274095280389,True,1
5,0.5994948296812949,False,0
10,0.6042991441303631,True,1
9,0.5330024914681417,True,1
8,0.7041804565267451,False,1
4,0.524283134617955,False,0
2,0.4360811290937026,False,0
7,0.7031761231431463,True,1
7,0.601028111226614,False,0
6,0.6170857289653825,True,1
10,0.8397892856973651,True,1
7,0.7682972868136749,True,1
11,0.8764719668776165,True,1
9,0.6642308199510897,False,0
10,0.8083500116969763,True,1
13,0.875023767445416,True,1
5,0.6684945867963107,True,1
9,0.6074200806207306,False,0
12,0.7974423089251839,True,1
7,0.7057806520507569,False,1
4,0.5527688245993334,True,1
12,0.959978124364262,True,1
4,0.5739511476555604,False,0
3,0.4814842066271709,False,0
11,0.7831913806545601,False,1
6,0.7053829231583979,True,1
8,0.7623225756770257,True,1
8,0.7733392198602866,True,1
9,0.7984463125878537,True,1
11,0.6090202826783099,True,0
12,0.7259165353276744,True,1
9,0.7627102952481025,True,1
4,0.4721204565013846,False,0
8,0.7601162122093964,True,1
9,0.7285329553579553,False,1
5,0.5849399853514811,True,0
7,0.5113163208969143,True,0
